,Lat,Lon,,,,,,,,,,,,,,,,,,,,,start_building,target_building
345,43.31211575,-1.9874667,,,,,,,,,,,,,,,,,,,,,857,3600
346,43.31955098,-1.979340841,,,,,,,,,,,,,,,,,,,,,3882,460
347,43.32137593,-1.981611947,,,,,,,,,,,,,,,,,,,,,319,463
348,43.31537164,-1.97768693,,,,,,,,,,,,,,,,,,,,,5376,430
349,43.30749474,-1.983363491,,,,,,,,,,,,,,,,,,,,,612,2948
350,43.3151328,-2.007676075,,,,,,,,,,,,,,,,,,,,,5861,4581
351,43.3054139,-2.010916065,,,,,,,,,,,,,,,,,,,,,3629,2423
352,43.31176041,-1.967148607,,,,,,,,,,,,,,,,,,,,,4117,4540
353,43.30600688,-2.010878129,,,,,,,,,,,,,,,,,,,,,83,2426
354,43.31362205,-1.984170308,,,,,,,,,,,,,,,,,,,,,3696,3648
355,43.30554674,-2.016662821,,,,,,,,,,,,,,,,,,,,,698,2225
356,43.30277812,-2.008505898,,,,,,,,,,,,,,,,,,,,,75,337
357,43.31277544,-2.003607345,,,,,,,,,,,,,,,,,,,,,1882,3377
358,43.3226097,-1.980934082,,,,,,,,,,,,,,,,,,,,,5789,31
359,43.32061595,-1.97206675,,,,,,,,,,,,,,,,,,,,,1497,1897
360,43.3157356,-2.00337965,,,,,,,,,,,,,,,,,,,,,6091,3365
361,43.32011476,-1.967921917,,,,,,,,,,,,,,,,,,,,,560,2818
362,43.31083827,-2.003534335,,,,,,,,,,,,,,,,,,,,,454,3978
363,43.31593838,-1.985586485,,,,,,,,,,,,,,,,,,,,,794,5969
364,43.30540893,-1.982150918,,,,,,,,,,,,,,,,,,,,,682,456
365,43.30360109,-1.979603173,,,,,,,,,,,,,,,,,,,,,678,395
366,43.31188715,-1.98579525,,,,,,,,,,,,,,,,,,,,,6058,3613
367,43.32800473,-1.97047173,,,,,,,,,,,,,,,,,,,,,2223,902
368,43.29936055,-1.9923225,,,,,,,,,,,,,,,,,,,,,3979,4655
369,43.3142098,-1.985116803,,,,,,,,,,,,,,,,,,,,,262,5978
370,43.31210979,-1.97233648,,,,,,,,,,,,,,,,,,,,,919,1616
371,43.31416375,-2.01084115,,,,,,,,,,,,,,,,,,,,,6037,2046
372,43.30291746,-1.989777697,,,,,,,,,,,,,,,,,,,,,6087,759
373,43.30889908,-2.014920019,,,,,,,,,,,,,,,,,,,,,6176,2458
374,43.30821056,-2.007981632,,,,,,,,,,,,,,,,,,,,,3330,3321
375,43.31133871,-1.999881032,,,,,,,,,,,,,,,,,,,,,83,3916
376,43.30323027,-1.977504502,,,,,,,,,,,,,,,,,,,,,538,308
377,43.3249147,-1.985296651,,,,,,,,,,,,,,,,,,,,,3721,6195
378,43.31040646,-1.987203777,,,,,,,,,,,,,,,,,,,,,2329,3721
379,43.30735186,-1.977819474,,,,,,,,,,,,,,,,,,,,,4674,2943
380,43.31453262,-1.980428145,,,,,,,,,,,,,,,,,,,,,4071,6036
381,43.32445779,-1.97911478,,,,,,,,,,,,,,,,,,,,,1604,3071
382,43.31385204,-1.982096494,,,,,,,,,,,,,,,,,,,,,1641,5381
383,43.30452287,-1.981432915,,,,,,,,,,,,,,,,,,,,,416,5677
384,43.3116738,-2.000547169,,,,,,,,,,,,,,,,,,,,,2244,3976
385,43.30401157,-1.974014201,,,,,,,,,,,,,,,,,,,,,1619,306
386,43.30467046,-1.979803383,,,,,,,,,,,,,,,,,,,,,1612,386
387,43.30753862,-2.008134089,,,,,,,,,,,,,,,,,,,,,6128,2851
388,43.3152443,-1.973572408,,,,,,,,,,,,,,,,,,,,,4831,874
389,43.32495997,-1.973978796,,,,,,,,,,,,,,,,,,,,,591,580
390,43.32390742,-1.988300215,,,,,,,,,,,,,,,,,,,,,731,63
391,43.32335306,-1.984783945,,,,,,,,,,,,,,,,,,,,,1624,76
392,43.3124815,-1.98385405,,,,,,,,,,,,,,,,,,,,,38,3615
393,43.32346886,-1.982734068,,,,,,,,,,,,,,,,,,,,,3316,1227
394,43.31928112,-1.968018685,,,,,,,,,,,,,,,,,,,,,2822,1563
395,43.31176,-1.98689675,,,,,,,,,,,,,,,,,,,,,395,3604
396,43.31188772,-2.009365979,,,,,,,,,,,,,,,,,,,,,4683,6246
397,43.32214824,-1.981923284,,,,,,,,,,,,,,,,,,,,,3602,528
398,43.31775761,-1.983900744,,,,,,,,,,,,,,,,,,,,,3344,6173
399,43.32259941,-1.974039669,,,,,,,,,,,,,,,,,,,,,5563,623
400,43.30655705,-1.9979492,,,,,,,,,,,,,,,,,,,,,3094,1762
401,43.30123931,-2.010195216,,,,,,,,,,,,,,,,,,,,,2436,1951
402,43.31340005,-1.989016,,,,,,,,,,,,,,,,,,,,,2,3803
403,43.32019657,-1.9769529,,,,,,,,,,,,,,,,,,,,,4663,1648
404,43.31785768,-1.975967643,,,,,,,,,,,,,,,,,,,,,1955,1640
405,43.32692685,-1.969707622,,,,,,,,,,,,,,,,,,,,,2841,897
406,43.31584243,-1.977629467,,,,,,,,,,,,,,,,,,,,,306,429
407,43.32138437,-1.97674069,,,,,,,,,,,,,,,,,,,,,734,5994
408,43.31916492,-1.968388804,,,,,,,,,,,,,,,,,,,,,6163,1576
409,43.30296039,-1.979914388,,,,,,,,,,,,,,,,,,,,,1597,394
410,43.31586493,-1.980502634,,,,,,,,,,,,,,,,,,,,,6060,420
411,43.31232374,-1.981953818,,,,,,,,,,,,,,,,,,,,,2438,3005
412,43.31632559,-1.985569198,,,,,,,,,,,,,,,,,,,,,2870,475
413,43.32087133,-1.980138283,,,,,,,,,,,,,,,,,,,,,5868,6183
414,43.32547294,-1.970721046,,,,,,,,,,,,,,,,,,,,,2741,3027
415,43.32141772,-1.975776799,,,,,,,,,,,,,,,,,,,,,399,6240
416,43.31585964,-1.987018325,,,,,,,,,,,,,,,,,,,,,1861,6127
417,43.32379978,-1.975658637,,,,,,,,,,,,,,,,,,,,,6162,586
418,43.3147675,-1.986612416,,,,,,,,,,,,,,,,,,,,,5947,3834
419,43.30366332,-2.019318147,,,,,,,,,,,,,,,,,,,,,592,2224
420,43.31938071,-1.974106076,,,,,,,,,,,,,,,,,,,,,3006,1002
421,43.32831517,-1.970112208,,,,,,,,,,,,,,,,,,,,,3244,911
422,43.30296039,-1.979914388,,,,,,,,,,,,,,,,,,,,,798,394
423,43.31098629,-1.972277467,,,,,,,,,,,,,,,,,,,,,1893,447
424,43.30947798,-2.003819866,,,,,,,,,,,,,,,,,,,,,622,569
425,43.31625085,-1.98077085,,,,,,,,,,,,,,,,,,,,,4693,418
426,43.30673555,-2.0157236,,,,,,,,,,,,,,,,,,,,,1888,2237
427,43.30994996,-1.98667617,,,,,,,,,,,,,,,,,,,,,3589,3732
428,43.3084034,-2.0035159,,,,,,,,,,,,,,,,,,,,,263,1806
429,43.3161768,-1.97029315,,,,,,,,,,,,,,,,,,,,,6092,2934
430,43.31390464,-1.981204757,,,,,,,,,,,,,,,,,,,,,1821,6161
431,43.32457079,-1.978191694,,,,,,,,,,,,,,,,,,,,,736,13
432,43.31651955,-1.9857136,,,,,,,,,,,,,,,,,,,,,979,5867
433,43.30753862,-2.008134089,,,,,,,,,,,,,,,,,,,,,3095,2851
434,43.32303251,-1.990493916,,,,,,,,,,,,,,,,,,,,,4860,70
435,43.3157049,-2.005542019,,,,,,,,,,,,,,,,,,,,,2844,822
436,43.32194711,-1.977802179,,,,,,,,,,,,,,,,,,,,,5893,6093
437,43.32341615,-1.981591459,,,,,,,,,,,,,,,,,,,,,6200,6201
438,43.31960434,-1.976577028,,,,,,,,,,,,,,,,,,,,,3309,1651
439,43.3165245,-1.95734085,,,,,,,,,,,,,,,,,,,,,3339,1500
440,43.31291164,-1.982897719,,,,,,,,,,,,,,,,,,,,,2967,3644
441,43.32171895,-1.96838711,,,,,,,,,,,,,,,,,,,,,4552,2799
442,43.32310392,-1.976628407,,,,,,,,,,,,,,,,,,,,,408,6132
443,43.32209896,-1.973412753,,,,,,,,,,,,,,,,,,,,,455,629
444,43.32630073,-1.967048125,,,,,,,,,,,,,,,,,,,,,3724,980
445,43.31496115,-1.97775385,,,,,,,,,,,,,,,,,,,,,5493,431
446,43.31187615,-1.9841363,,,,,,,,,,,,,,,,,,,,,4764,3608
447,43.3091979,-1.996152,,,,,,,,,,,,,,,,,,,,,611,1821
448,43.3216603,-1.966024301,,,,,,,,,,,,,,,,,,,,,1237,4012
449,43.31175877,-2.006120354,,,,,,,,,,,,,,,,,,,,,3632,3315
450,43.30540977,-1.993680757,,,,,,,,,,,,,,,,,,,,,770,4631
451,43.30892195,-1.9807816,,,,,,,,,,,,,,,,,,,,,715,6071
452,43.31344269,-1.988232046,,,,,,,,,,,,,,,,,,,,,600,3714
453,43.32019657,-1.9769529,,,,,,,,,,,,,,,,,,,,,293,1648
454,43.31862719,-1.969425894,,,,,,,,,,,,,,,,,,,,,2791,1566
455,43.31035473,-1.972243242,,,,,,,,,,,,,,,,,,,,,2999,446
456,43.319011,-1.97092285,,,,,,,,,,,,,,,,,,,,,5682,1880
457,43.32173736,-1.973949681,,,,,,,,,,,,,,,,,,,,,277,5730
458,43.3217886,-1.968777,,,,,,,,,,,,,,,,,,,,,3736,2807
459,43.31857858,-1.974398626,,,,,,,,,,,,,,,,,,,,,1954,2841
460,43.30238812,-2.007906411,,,,,,,,,,,,,,,,,,,,,379,1850
461,43.30558216,-2.005460536,,,,,,,,,,,,,,,,,,,,,6155,519
462,43.3219246,-1.97230905,,,,,,,,,,,,,,,,,,,,,416,6092
463,43.30169138,-2.004192228,,,,,,,,,,,,,,,,,,,,,5993,1679
464,43.31693035,-1.93632115,,,,,,,,,,,,,,,,,,,,,1191,3233
465,43.30126553,-2.005387154,,,,,,,,,,,,,,,,,,,,,457,1672
466,43.31925905,-1.979869282,,,,,,,,,,,,,,,,,,,,,4258,6182
467,43.30145029,-2.009964322,,,,,,,,,,,,,,,,,,,,,1007,1956
468,43.32403958,-1.986307016,,,,,,,,,,,,,,,,,,,,,1880,80
469,43.32138437,-1.97674069,,,,,,,,,,,,,,,,,,,,,299,5994
470,43.32194822,-1.982765475,,,,,,,,,,,,,,,,,,,,,947,6205
471,43.31908267,-1.977094592,,,,,,,,,,,,,,,,,,,,,785,1644
472,43.318277,-1.9715521,,,,,,,,,,,,,,,,,,,,,75,1594
473,43.31836947,-1.982257485,,,,,,,,,,,,,,,,,,,,,6136,6167
474,43.32078381,-1.985540386,,,,,,,,,,,,,,,,,,,,,1866,3098
475,43.31679254,-1.980920706,,,,,,,,,,,,,,,,,,,,,3599,436
476,43.32349754,-1.985329321,,,,,,,,,,,,,,,,,,,,,4686,9
477,43.31500225,-2.00431805,,,,,,,,,,,,,,,,,,,,,2422,3391
478,43.31039638,-2.004621038,,,,,,,,,,,,,,,,,,,,,582,5939
479,43.32308742,-1.98469029,,,,,,,,,,,,,,,,,,,,,6173,75
480,43.32421163,-1.972449533,,,,,,,,,,,,,,,,,,,,,4222,626
481,43.31921213,-1.974157135,,,,,,,,,,,,,,,,,,,,,740,1003
482,43.31900246,-1.9712603,,,,,,,,,,,,,,,,,,,,,92,1852
483,43.30583402,-1.970815265,,,,,,,,,,,,,,,,,,,,,454,302
484,43.30936625,-1.968005123,,,,,,,,,,,,,,,,,,,,,6064,452
485,43.3205651,-1.9769205,,,,,,,,,,,,,,,,,,,,,5702,1647
486,43.3187841,-1.97012165,,,,,,,,,,,,,,,,,,,,,1653,1591
487,43.30955229,-1.976287592,,,,,,,,,,,,,,,,,,,,,3999,1632
488,43.30098432,-2.009226038,,,,,,,,,,,,,,,,,,,,,817,1963
489,43.311818,-1.983776728,,,,,,,,,,,,,,,,,,,,,3895,3614
490,43.31139898,-1.967194303,,,,,,,,,,,,,,,,,,,,,5187,4539
491,43.31088024,-2.004562696,,,,,,,,,,,,,,,,,,,,,1846,333
492,43.32034529,-1.981639561,,,,,,,,,,,,,,,,,,,,,457,6211
493,43.29978625,-2.00200056,,,,,,,,,,,,,,,,,,,,,5790,1686
494,43.32246441,-1.975184877,,,,,,,,,,,,,,,,,,,,,1602,601
495,43.31458333,-2.006585249,,,,,,,,,,,,,,,,,,,,,6184,3381
496,43.3269856,-1.9676006,,,,,,,,,,,,,,,,,,,,,306,958
497,43.31305133,-1.989707907,,,,,,,,,,,,,,,,,,,,,831,3814
498,43.31033547,-1.972943086,,,,,,,,,,,,,,,,,,,,,2055,1620
499,43.31956341,-1.957918312,,,,,,,,,,,,,,,,,,,,,606,1295
500,43.31569513,-1.976199328,,,,,,,,,,,,,,,,,,,,,5523,2839
501,43.30123915,-1.976399726,,,,,,,,,,,,,,,,,,,,,3020,131
502,43.31337654,-2.001024346,,,,,,,,,,,,,,,,,,,,,475,3884
503,43.31344515,-2.004416908,,,,,,,,,,,,,,,,,,,,,704,5949
504,43.31836947,-1.982257485,,,,,,,,,,,,,,,,,,,,,297,6167
505,43.32185872,-1.977082534,,,,,,,,,,,,,,,,,,,,,3773,612
506,43.31121747,-2.012445499,,,,,,,,,,,,,,,,,,,,,6215,2465
507,43.32308742,-1.98469029,,,,,,,,,,,,,,,,,,,,,3960,75
508,43.31299925,-1.986183827,,,,,,,,,,,,,,,,,,,,,714,3623
509,43.31241005,-1.98288625,,,,,,,,,,,,,,,,,,,,,539,3633
510,43.31063355,-1.979659756,,,,,,,,,,,,,,,,,,,,,2328,410
511,43.32171068,-1.974595947,,,,,,,,,,,,,,,,,,,,,1586,604
512,43.32158886,-1.975017,,,,,,,,,,,,,,,,,,,,,1659,603
513,43.3190208,-1.96880334,,,,,,,,,,,,,,,,,,,,,6082,1572
514,43.31225245,-2.0098189,,,,,,,,,,,,,,,,,,,,,564,5510
515,43.32048987,-1.973210253,,,,,,,,,,,,,,,,,,,,,1878,1864
516,43.32219992,-1.972858783,,,,,,,,,,,,,,,,,,,,,3089,1634
517,43.32399521,-1.98742301,,,,,,,,,,,,,,,,,,,,,5917,62
518,43.30873289,-2.014110856,,,,,,,,,,,,,,,,,,,,,5317,2444
519,43.30964688,-2.012882887,,,,,,,,,,,,,,,,,,,,,623,2425
520,43.30496703,-1.971340406,,,,,,,,,,,,,,,,,,,,,3662,304
521,43.30323027,-1.977504502,,,,,,,,,,,,,,,,,,,,,3379,308
522,43.31946116,-1.983985019,,,,,,,,,,,,,,,,,,,,,1960,6208
523,43.31403832,-1.985928551,,,,,,,,,,,,,,,,,,,,,1898,5979
524,43.31862719,-1.969425894,,,,,,,,,,,,,,,,,,,,,3614,1566
525,43.30966805,-1.968903298,,,,,,,,,,,,,,,,,,,,,2848,454
526,43.32509878,-1.96685321,,,,,,,,,,,,,,,,,,,,,1632,4070
527,43.32138437,-1.97674069,,,,,,,,,,,,,,,,,,,,,4848,5994
528,43.31626158,-2.004431962,,,,,,,,,,,,,,,,,,,,,3592,3368
529,43.3151328,-2.007676075,,,,,,,,,,,,,,,,,,,,,1211,4581
530,43.30510197,-2.019302793,,,,,,,,,,,,,,,,,,,,,1986,2187
531,43.30076335,-1.979445635,,,,,,,,,,,,,,,,,,,,,5085,4688
532,43.2993159,-1.98568765,,,,,,,,,,,,,,,,,,,,,2936,4787
533,43.3130177,-1.9826571,,,,,,,,,,,,,,,,,,,,,3620,3657
534,43.31313911,-2.011277279,,,,,,,,,,,,,,,,,,,,,11,2057
535,43.31462003,-1.982678498,,,,,,,,,,,,,,,,,,,,,380,3008
536,43.30517996,-1.983182419,,,,,,,,,,,,,,,,,,,,,1040,4681
537,43.31919367,-1.981810159,,,,,,,,,,,,,,,,,,,,,1620,6187
538,43.32279494,-1.97699954,,,,,,,,,,,,,,,,,,,,,2781,584
539,43.30552981,-2.004418724,,,,,,,,,,,,,,,,,,,,,3982,1808
540,43.30126553,-2.005387154,,,,,,,,,,,,,,,,,,,,,3878,1672
541,43.31828282,-1.984268256,,,,,,,,,,,,,,,,,,,,,4801,6184
542,43.31502162,-2.002254254,,,,,,,,,,,,,,,,,,,,,3095,3345
543,43.30498691,-1.988847524,,,,,,,,,,,,,,,,,,,,,85,3759
544,43.31752227,-1.977470371,,,,,,,,,,,,,,,,,,,,,6179,5523
545,43.30210553,-2.014685255,,,,,,,,,,,,,,,,,,,,,2781,1929
546,43.32092528,-1.982781768,,,,,,,,,,,,,,,,,,,,,459,2832
547,43.31568259,-1.972648686,,,,,,,,,,,,,,,,,,,,,3658,2976
548,43.30673555,-2.0157236,,,,,,,,,,,,,,,,,,,,,2862,2237
549,43.31694307,-1.982438183,,,,,,,,,,,,,,,,,,,,,62,433
550,43.31242079,-2.005315567,,,,,,,,,,,,,,,,,,,,,5976,6126
551,43.31314176,-2.002914376,,,,,,,,,,,,,,,,,,,,,5245,3360
552,43.31208248,-2.012556649,,,,,,,,,,,,,,,,,,,,,3003,2429
553,43.30948939,-2.009537162,,,,,,,,,,,,,,,,,,,,,5979,282
554,43.31248148,-1.982685688,,,,,,,,,,,,,,,,,,,,,1636,3645
555,43.31083129,-1.999634747,,,,,,,,,,,,,,,,,,,,,3008,3891
556,43.2972196,-2.002187781,,,,,,,,,,,,,,,,,,,,,734,2557
557,43.31188772,-2.009365979,,,,,,,,,,,,,,,,,,,,,462,6246
558,43.323769,-1.988601129,,,,,,,,,,,,,,,,,,,,,3657,5320
559,43.30733308,-2.002651308,,,,,,,,,,,,,,,,,,,,,3065,2992
560,43.30761609,-1.981507284,,,,,,,,,,,,,,,,,,,,,4594,3591
561,43.30238188,-1.979132496,,,,,,,,,,,,,,,,,,,,,329,5868
562,43.30296039,-1.979914388,,,,,,,,,,,,,,,,,,,,,547,394
563,43.31194457,-1.982637554,,,,,,,,,,,,,,,,,,,,,6246,3639
564,43.31430345,-1.9606376,,,,,,,,,,,,,,,,,,,,,1369,3528
565,43.31938071,-1.974106076,,,,,,,,,,,,,,,,,,,,,6084,1002
566,43.30427539,-1.952702222,,,,,,,,,,,,,,,,,,,,,3718,5185
567,43.30404073,-2.009770739,,,,,,,,,,,,,,,,,,,,,1624,2005
568,43.31261518,-1.970966911,,,,,,,,,,,,,,,,,,,,,409,1607
569,43.32256978,-1.991293642,,,,,,,,,,,,,,,,,,,,,3778,2854
570,43.31028829,-2.012666349,,,,,,,,,,,,,,,,,,,,,316,5945
571,43.3244237,-1.972717374,,,,,,,,,,,,,,,,,,,,,5511,625
572,43.31028829,-2.012666349,,,,,,,,,,,,,,,,,,,,,4627,5945
573,43.31157212,-1.971474966,,,,,,,,,,,,,,,,,,,,,417,6216
574,43.31828282,-1.984268256,,,,,,,,,,,,,,,,,,,,,3336,6184
575,43.30201967,-1.992356059,,,,,,,,,,,,,,,,,,,,,641,654
576,43.31079683,-1.965113257,,,,,,,,,,,,,,,,,,,,,1,260
577,43.31462003,-1.982678498,,,,,,,,,,,,,,,,,,,,,4691,3008
578,43.3063553,-1.9972714,,,,,,,,,,,,,,,,,,,,,83,3024
579,43.31679362,-1.973254998,,,,,,,,,,,,,,,,,,,,,547,559
580,43.3000046,-1.9799824,,,,,,,,,,,,,,,,,,,,,1701,4835
581,43.30671789,-2.016743231,,,,,,,,,,,,,,,,,,,,,2472,2236
582,43.32209192,-1.976079528,,,,,,,,,,,,,,,,,,,,,6161,6239
583,43.3245732,-1.976188341,,,,,,,,,,,,,,,,,,,,,2921,591
584,43.31262539,-2.005511437,,,,,,,,,,,,,,,,,,,,,417,3314
585,43.30646107,-2.011501608,,,,,,,,,,,,,,,,,,,,,629,3
586,43.30821056,-2.007981632,,,,,,,,,,,,,,,,,,,,,1660,3321
587,43.30509731,-2.005238004,,,,,,,,,,,,,,,,,,,,,3341,518
588,43.32415836,-1.985042884,,,,,,,,,,,,,,,,,,,,,3746,79
589,43.29961583,-2.003529404,,,,,,,,,,,,,,,,,,,,,1002,536
590,43.3133997,-1.99179335,,,,,,,,,,,,,,,,,,,,,6198,3807
591,43.32303805,-1.983575746,,,,,,,,,,,,,,,,,,,,,2944,89
592,43.31554872,-2.00347779,,,,,,,,,,,,,,,,,,,,,6082,3367
593,43.31299749,-1.981573881,,,,,,,,,,,,,,,,,,,,,131,416
594,43.31870779,-1.977154534,,,,,,,,,,,,,,,,,,,,,3370,1645
595,43.31302858,-1.988442354,,,,,,,,,,,,,,,,,,,,,2040,3689
596,43.31896164,-1.980666736,,,,,,,,,,,,,,,,,,,,,75,6181
597,43.30928182,-2.011912871,,,,,,,,,,,,,,,,,,,,,1634,6079
598,43.30873289,-2.014110856,,,,,,,,,,,,,,,,,,,,,2794,2444
599,43.32454472,-1.984110215,,,,,,,,,,,,,,,,,,,,,5970,11
600,43.31277045,-1.9825293,,,,,,,,,,,,,,,,,,,,,4801,3658
601,43.31426066,-1.984672434,,,,,,,,,,,,,,,,,,,,,4819,5562
602,43.32651433,-1.967924124,,,,,,,,,,,,,,,,,,,,,1230,963
603,43.32039115,-1.972915824,,,,,,,,,,,,,,,,,,,,,2912,1862
604,43.32685467,-1.969333347,,,,,,,,,,,,,,,,,,,,,584,907
605,43.30463439,-2.001137607,,,,,,,,,,,,,,,,,,,,,914,1760
606,43.32250152,-1.982167838,,,,,,,,,,,,,,,,,,,,,815,527
607,43.31339449,-2.003392447,,,,,,,,,,,,,,,,,,,,,4707,832
608,43.3127697,-2.000095736,,,,,,,,,,,,,,,,,,,,,922,3921
609,43.31925905,-1.979869282,,,,,,,,,,,,,,,,,,,,,6184,6182
610,43.31444675,-2.00410335,,,,,,,,,,,,,,,,,,,,,1931,3375
611,43.32547294,-1.970721046,,,,,,,,,,,,,,,,,,,,,5970,3027
612,43.31649185,-1.9363092,,,,,,,,,,,,,,,,,,,,,459,3246
613,43.30721696,-2.007855139,,,,,,,,,,,,,,,,,,,,,1669,2853
614,43.3091138,-1.977095167,,,,,,,,,,,,,,,,,,,,,9,5551
615,43.3142208,-1.983357494,,,,,,,,,,,,,,,,,,,,,6197,5950
616,43.31755367,-1.982645194,,,,,,,,,,,,,,,,,,,,,4074,6174
617,43.30360109,-1.979603173,,,,,,,,,,,,,,,,,,,,,3253,395
618,43.30368978,-2.006064228,,,,,,,,,,,,,,,,,,,,,546,477
619,43.32034529,-1.981639561,,,,,,,,,,,,,,,,,,,,,3622,6211
620,43.30947762,-1.969521247,,,,,,,,,,,,,,,,,,,,,1442,5813
621,43.31167079,-1.976941743,,,,,,,,,,,,,,,,,,,,,2873,1627
622,43.31922639,-1.951926091,,,,,,,,,,,,,,,,,,,,,4196,1104
623,43.31946166,-1.971055336,,,,,,,,,,,,,,,,,,,,,1295,1851
624,43.32348629,-1.978825064,,,,,,,,,,,,,,,,,,,,,4730,596
625,43.2997309,-1.989945,,,,,,,,,,,,,,,,,,,,,815,711
626,43.31824455,-1.97683657,,,,,,,,,,,,,,,,,,,,,592,1643
627,43.31170485,-1.9512047,,,,,,,,,,,,,,,,,,,,,2055,3567
628,43.3042451,-1.959192332,,,,,,,,,,,,,,,,,,,,,5162,5793
629,43.31502453,-1.980867878,,,,,,,,,,,,,,,,,,,,,1898,6163
630,43.31782979,-1.954043645,,,,,,,,,,,,,,,,,,,,,601,6217
631,43.32337423,-1.975282958,,,,,,,,,,,,,,,,,,,,,4549,1891
632,43.32198113,-1.9872068,,,,,,,,,,,,,,,,,,,,,6189,2844
633,43.32685467,-1.969333347,,,,,,,,,,,,,,,,,,,,,2831,907
634,43.31523212,-2.00182723,,,,,,,,,,,,,,,,,,,,,5327,3337
635,43.32037498,-1.969711774,,,,,,,,,,,,,,,,,,,,,1801,2800
636,43.3077196,-2.0156654,,,,,,,,,,,,,,,,,,,,,560,2219
637,43.31782079,-2.005539671,,,,,,,,,,,,,,,,,,,,,5912,3079
638,43.30903099,-2.006033094,,,,,,,,,,,,,,,,,,,,,3638,5477
639,43.32275532,-1.985513152,,,,,,,,,,,,,,,,,,,,,5682,60
640,43.32148181,-1.964877845,,,,,,,,,,,,,,,,,,,,,3569,4008
641,43.31665797,-1.950911187,,,,,,,,,,,,,,,,,,,,,1641,1419
642,43.30806019,-1.980057822,,,,,,,,,,,,,,,,,,,,,6173,2847
643,43.30612455,-2.005012685,,,,,,,,,,,,,,,,,,,,,4819,1816
644,43.31249413,-1.951195411,,,,,,,,,,,,,,,,,,,,,3489,3544
645,43.3186322,-1.976732148,,,,,,,,,,,,,,,,,,,,,3744,1646
646,43.31395959,-1.982794269,,,,,,,,,,,,,,,,,,,,,5679,5563
647,43.30839894,-2.003857921,,,,,,,,,,,,,,,,,,,,,6071,1805
648,43.31086588,-1.984622717,,,,,,,,,,,,,,,,,,,,,581,3590
649,43.3084034,-2.0035159,,,,,,,,,,,,,,,,,,,,,821,1806
650,43.32284833,-1.986944187,,,,,,,,,,,,,,,,,,,,,1777,39
651,43.32045689,-1.968437005,,,,,,,,,,,,,,,,,,,,,6244,2782
652,43.32476535,-1.966293717,,,,,,,,,,,,,,,,,,,,,6183,4069
653,43.31769079,-1.970329745,,,,,,,,,,,,,,,,,,,,,3661,5998
654,43.3096824,-1.970722885,,,,,,,,,,,,,,,,,,,,,3972,1659
655,43.31293627,-1.983128158,,,,,,,,,,,,,,,,,,,,,1897,3646
656,43.30529578,-1.976334669,,,,,,,,,,,,,,,,,,,,,3877,292
657,43.3244692,-1.982375936,,,,,,,,,,,,,,,,,,,,,2939,6198
658,43.30749043,-1.968784135,,,,,,,,,,,,,,,,,,,,,4686,4857
659,43.30979775,-1.972195181,,,,,,,,,,,,,,,,,,,,,1649,445
660,43.30356346,-1.979151596,,,,,,,,,,,,,,,,,,,,,1175,391
661,43.3224637,-1.972348771,,,,,,,,,,,,,,,,,,,,,1889,5722
662,43.31325635,-2.014026255,,,,,,,,,,,,,,,,,,,,,780,2449
663,43.32230495,-1.977715167,,,,,,,,,,,,,,,,,,,,,516,590
664,43.3187841,-1.97012165,,,,,,,,,,,,,,,,,,,,,4757,1591
666,43.32534491,-1.983364796,,,,,,,,,,,,,,,,,,,,,1877,92
668,43.32257699,-1.969657506,,,,,,,,,,,,,,,,,,,,,3008,731
669,43.3197922,-1.980248992,,,,,,,,,,,,,,,,,,,,,57,6202
670,43.3003992,-1.9785997,,,,,,,,,,,,,,,,,,,,,6165,4684
671,43.31798375,-1.970197116,,,,,,,,,,,,,,,,,,,,,3523,5519
672,43.30849708,-2.015416051,,,,,,,,,,,,,,,,,,,,,3627,2459
673,43.3160348,-2.0056751,,,,,,,,,,,,,,,,,,,,,6129,817
674,43.31472612,-2.007860726,,,,,,,,,,,,,,,,,,,,,380,4593
675,43.32017265,-1.976422951,,,,,,,,,,,,,,,,,,,,,3899,1638
676,43.31325875,-1.98581715,,,,,,,,,,,,,,,,,,,,,787,3647
677,43.32597462,-1.967461364,,,,,,,,,,,,,,,,,,,,,1279,944
678,43.30572423,-2.015953443,,,,,,,,,,,,,,,,,,,,,435,2252
679,43.30745488,-1.967866107,,,,,,,,,,,,,,,,,,,,,4857,4848
680,43.31609774,-1.982742346,,,,,,,,,,,,,,,,,,,,,300,6165
681,43.31118853,-1.999438098,,,,,,,,,,,,,,,,,,,,,6000,3910
682,43.32255422,-1.984489623,,,,,,,,,,,,,,,,,,,,,1707,61
683,43.31586289,-1.971325902,,,,,,,,,,,,,,,,,,,,,1104,2928
684,43.30404065,-1.980113752,,,,,,,,,,,,,,,,,,,,,1673,389
685,43.32344705,-1.991990727,,,,,,,,,,,,,,,,,,,,,436,464
686,43.31340005,-1.989016,,,,,,,,,,,,,,,,,,,,,1448,3803
687,43.31071421,-2.01296304,,,,,,,,,,,,,,,,,,,,,6203,2427
688,43.31679254,-1.980920706,,,,,,,,,,,,,,,,,,,,,4160,436
689,43.32837247,-1.970477379,,,,,,,,,,,,,,,,,,,,,5376,889
690,43.32117032,-1.976594751,,,,,,,,,,,,,,,,,,,,,1571,607
691,43.31013398,-2.007875324,,,,,,,,,,,,,,,,,,,,,4626,6223
